country,respondent_id,age,urban_rural,income_level,sex,marital_status,education,life_satisfaction,freedom_of_choice,emancipative_values,trust_people,importance_of_god,financial_satisfaction,secular_values
India,356000533,34.0,Rural,High,Male,Married,Higher,7.0,8.0,0.617249,Trusted,3.0,6.0,0.237460
India,356000534,62.0,Rural,High,Female,Widowed,Lower,7.0,8.0,0.346013,Not trusted,8.0,4.0,0.511646
India,356000535,16.0,Urban,Low,Female,Married,Middle,3.0,3.0,0.417492,Not trusted,5.0,7.0,0.285761
India,356000536,57.0,Rural,Medium,Male,Married,Higher,10.0,10.0,0.459885,Not trusted,9.0,6.0,0.137292
India,356000537,71.0,Urban,,Female,Married,Lower,7.0,7.0,0.370500,Not trusted,10.0,8.0,0.412339
India,356000538,28.0,Urban,Medium,Female,Single,Lower,6.0,3.0,0.366716,Not trusted,2.0,5.0,0.118764
India,356000539,60.0,Rural,Medium,Male,Single,Middle,6.0,4.0,0.554162,Not trusted,10.0,4.0,0.128484
India,356000540,54.0,Urban,High,Male,Married,Middle,10.0,10.0,0.185488,Not trusted,10.0,10.0,0.105397
India,356000541,64.0,Urban,Medium,Female,Single,Higher,9.0,10.0,0.482005,Not trusted,8.0,9.0,0.591311
India,356000542,16.0,Rural,Low,Female,Married,Lower,9.0,7.0,0.223232,Not trusted,2.0,7.0,0.177488
India,356000543,32.0,Rural,Medium,Female,Married,Middle,7.0,10.0,0.489769,Not trusted,8.0,4.0,0.096006
India,356000544,45.0,Rural,Medium,Male,Married,Middle,6.0,8.0,0.454185,Trusted,8.0,2.0,0.201847
India,356000545,51.0,Rural,Low,Male,Married,Lower,5.0,4.0,0.197833,Not trusted,8.0,,0.202469
India,356000546,46.0,Urban,Medium,Female,Living together as married,Lower,6.0,1.0,0.605362,Not trusted,4.0,4.0,0.093134
India,356000547,61.0,Urban,High,Female,Married,Middle,9.0,6.0,0.199506,Not trusted,9.0,10.0,0.181678
India,356000548,41.0,Rural,High,Male,Single,Lower,10.0,10.0,0.386554,Not trusted,10.0,10.0,0.382758
India,356000549,25.0,Rural,Medium,Female,Married,Higher,1.0,6.0,0.517237,Not trusted,7.0,2.0,0.412708
India,356000550,31.0,Urban,Low,Male,Living together as married,Higher,6.0,8.0,0.570447,Not trusted,8.0,4.0,0.215286
India,356000551,73.0,Rural,Medium,Male,Married,Middle,9.0,10.0,0.129236,Trusted,7.0,10.0,0.370636
India,356000552,38.0,Rural,Medium,Female,Married,Higher,10.0,9.0,0.312148,Not trusted,10.0,6.0,0.262368
India,356000553,22.0,Rural,High,Male,Married,Higher,8.0,10.0,0.478273,Not trusted,10.0,8.0,0.268894
India,356000554,49.0,Rural,Low,Male,Single,Lower,8.0,7.0,0.445557,Not trusted,,5.0,0.346841
India,356000555,17.0,Rural,Medium,Male,Single,Middle,8.0,7.0,,Not trusted,7.0,7.0,0.052214
India,356000556,16.0,Rural,Medium,Male,Married,Lower,6.0,5.0,0.455595,Not trusted,10.0,8.0,0.083790
India,356000557,28.0,Urban,High,Female,Married,Middle,8.0,10.0,0.271362,Trusted,7.0,2.0,0.474225
India,356000558,43.0,Urban,Medium,Male,Single,Lower,5.0,10.0,0.380515,Not trusted,9.0,9.0,0.388460
India,356000559,24.0,Rural,Low,Female,Married,Middle,4.0,2.0,0.600012,Not trusted,8.0,1.0,0.626879
India,356000560,55.0,Urban,Medium,Male,Married,Lower,7.0,7.0,0.663526,Not trusted,5.0,10.0,0.270738
India,356000561,50.0,Urban,High,Female,Single,Middle,5.0,7.0,0.235092,Not trusted,10.0,10.0,0.122552
India,356000562,28.0,Rural,Medium,Female,Married,Middle,3.0,2.0,0.163149,Not trusted,5.0,7.0,0.368940
India,356000563,35.0,Rural,High,Female,Married,Higher,10.0,8.0,0.299387,Not trusted,8.0,8.0,0.298970
India,356000564,33.0,Rural,Medium,Male,Married,Lower,8.0,7.0,0.396113,Not trusted,9.0,8.0,0.315954
India,356000565,30.0,Rural,High,Male,Married,Lower,8.0,7.0,0.531093,Not trusted,5.0,10.0,0.049936
India,356000566,50.0,Urban,Medium,Female,Single,Middle,10.0,10.0,0.560677,Not trusted,8.0,10.0,0.151240
India,356000567,47.0,Urban,High,Female,Single,Higher,4.0,6.0,0.461834,Not trusted,8.0,7.0,0.206088
India,356000568,30.0,Rural,Low,Female,Married,Lower,2.0,5.0,0.356186,Not trusted,10.0,2.0,0.216683
India,356000569,22.0,Urban,Medium,Female,Married,Middle,7.0,7.0,0.517794,Not trusted,3.0,2.0,0.565925
India,356000570,53.0,Rural,Medium,Male,Married,Middle,4.0,6.0,0.341155,Not trusted,3.0,1.0,0.486165
India,356000571,17.0,Rural,Medium,Female,Single,Middle,9.0,9.0,0.340312,Not trusted,8.0,7.0,0.382219
India,356000572,25.0,Rural,Medium,Female,Married,Lower,8.0,6.0,0.287450,Not trusted,8.0,1.0,0.333918
India,356000573,33.0,Urban,Medium,Female,Single,Lower,8.0,6.0,0.538834,Not trusted,10.0,7.0,0.356758
India,356000574,44.0,Rural,Medium,Female,Single,Middle,5.0,10.0,0.339967,Not trusted,10.0,3.0,0.411364
India,356000575,17.0,Rural,Low,Female,Living together as married,Middle,3.0,9.0,0.328220,Not trusted,8.0,5.0,0.144804
India,356000576,17.0,Urban,Medium,Male,Single,Middle,5.0,2.0,0.418028,Not trusted,8.0,1.0,0.410696
India,356000577,50.0,Urban,High,Male,Married,Lower,8.0,10.0,0.271297,Not trusted,10.0,6.0,0.154726
India,356000578,58.0,Rural,Low,Male,Single,Lower,8.0,7.0,0.154266,Not trusted,7.0,4.0,0.662556
India,356000579,28.0,Rural,Low,Male,Single,Higher,10.0,10.0,0.284392,Trusted,10.0,8.0,0.031298
India,356000580,33.0,Rural,High,Female,Single,Higher,8.0,8.0,0.365818,Not trusted,9.0,10.0,0.500285
India,356000581,20.0,Urban,High,Male,Single,Higher,10.0,10.0,0.270778,Not trusted,10.0,7.0,0.074077
India,356000582,40.0,Rural,Low,Male,Married,Middle,5.0,7.0,0.433671,Not trusted,7.0,3.0,0.267450
India,356000583,17.0,Rural,Medium,Male,Married,Higher,5.0,5.0,0.465140,Not trusted,10.0,7.0,0.060214
India,356000584,16.0,Rural,Medium,Female,Married,Lower,10.0,9.0,0.373278,Not trusted,10.0,9.0,0.215809
India,356000585,58.0,Urban,Low,Female,Married,Middle,7.0,8.0,0.366089,Not trusted,10.0,1.0,0.069941
India,356000586,25.0,Rural,Low,Female,Single,Lower,7.0,5.0,0.323402,Not trusted,8.0,4.0,0.039120
India,356000587,30.0,Urban,Low,Male,Married,Middle,6.0,10.0,0.488827,Not trusted,10.0,1.0,0.352174
India,356000588,19.0,Urban,Medium,Female,Married,Middle,6.0,6.0,0.388918,Not trusted,8.0,2.0,0.694985
India,356000589,39.0,Rural,Medium,Female,Single,Middle,5.0,7.0,0.400943,Trusted,10.0,9.0,0.039256
India,356000590,24.0,Rural,Medium,Male,Married,Middle,8.0,1.0,0.502620,Not trusted,1.0,4.0,0.413082
India,356000591,16.0,Rural,Low,Female,Married,Higher,7.0,8.0,0.255304,Not trusted,8.0,4.0,0.180115
India,356000592,16.0,Rural,Medium,Male,Single,Middle,7.0,9.0,0.451737,Not trusted,4.0,10.0,0.157323
India,356000593,48.0,Urban,Low,Female,Single,Middle,10.0,2.0,0.448391,Not trusted,10.0,7.0,0.106427
India,356000594,29.0,Rural,High,Female,Single,Middle,9.0,10.0,0.206169,Not trusted,6.0,10.0,0.123960
India,356000595,30.0,Urban,High,Female,Single,Middle,6.0,8.0,0.359912,Not trusted,10.0,8.0,0.544448
India,356000596,44.0,Rural,Low,Male,Married,Higher,7.0,5.0,0.741641,Not trusted,5.0,5.0,0.375670
India,356000597,53.0,Urban,Low,Female,Single,Middle,5.0,4.0,0.628879,Not trusted,8.0,3.0,0.383380
India,356000598,65.0,Rural,Low,Male,Married,Middle,10.0,10.0,0.229724,Not trusted,10.0,4.0,0.219456
India,356000599,42.0,Rural,High,Female,Married,Middle,5.0,7.0,0.201160,Trusted,10.0,8.0,0.420534
India,356000600,21.0,Rural,Medium,Male,Married,Middle,10.0,7.0,0.263594,Not trusted,8.0,6.0,0.000000
India,356000601,16.0,Rural,High,Female,Married,Higher,10.0,8.0,0.366515,Trusted,10.0,10.0,0.201349
India,356000602,45.0,Urban,Medium,Female,Married,Middle,7.0,10.0,0.182855,Trusted,9.0,4.0,0.152600
India,356000603,18.0,Rural,Medium,Male,Single,Lower,5.0,5.0,0.361048,Not trusted,7.0,6.0,0.287402
India,356000604,46.0,Rural,Medium,Male,Married,Lower,5.0,7.0,0.546751,Not trusted,6.0,5.0,0.266745
India,356000605,22.0,Urban,Low,Male,Single,Lower,7.0,3.0,0.245307,Not trusted,3.0,3.0,0.258588
India,356000606,17.0,Rural,Medium,Male,Single,Middle,5.0,7.0,0.288655,Not trusted,10.0,3.0,0.453840
India,356000607,27.0,Rural,Low,Female,Living together as married,Lower,7.0,10.0,0.455621,Not trusted,10.0,1.0,0.196418
India,356000608,40.0,Urban,Medium,Male,Married,Lower,5.0,6.0,0.525705,Trusted,6.0,2.0,0.503138
India,356000609,78.0,Rural,High,Male,Married,Lower,10.0,10.0,0.200318,Trusted,10.0,10.0,0.270575
India,356000610,33.0,Rural,Medium,Male,Single,Middle,10.0,2.0,0.426306,Not trusted,6.0,6.0,0.002600
India,356000611,20.0,Rural,High,Male,Married,Higher,8.0,4.0,0.551439,Trusted,10.0,6.0,0.164615
India,356000612,66.0,Rural,Low,Female,Married,Middle,1.0,4.0,0.456028,Not trusted,9.0,1.0,0.156088
India,356000613,44.0,Rural,High,Male,Single,Middle,10.0,5.0,0.314063,Trusted,10.0,9.0,0.155998
India,356000614,55.0,Rural,Medium,Female,Widowed,Lower,10.0,7.0,0.440274,Not trusted,10.0,7.0,0.063607
India,356000615,21.0,Rural,Medium,Male,Married,Middle,10.0,9.0,0.102238,Not trusted,10.0,8.0,0.151215
India,356000616,28.0,Rural,Low,Male,Married,Lower,7.0,6.0,0.640804,Not trusted,4.0,7.0,0.499886
India,356000617,34.0,Rural,Medium,Female,Single,Lower,10.0,10.0,0.261024,Not trusted,9.0,10.0,0.092816
India,356000618,22.0,Rural,Low,Male,Married,Middle,7.0,8.0,0.269132,Trusted,7.0,9.0,0.760135
India,356000619,18.0,Rural,Medium,Male,Living together as married,Middle,10.0,9.0,0.408511,Not trusted,10.0,10.0,0.206001
India,356000620,44.0,Rural,Medium,Male,Married,Lower,7.0,9.0,0.437331,Trusted,10.0,5.0,0.176586
India,356000621,30.0,Urban,Low,Male,Married,Middle,9.0,5.0,0.314249,Not trusted,3.0,6.0,0.122871
India,356000622,37.0,Rural,Medium,Female,Married,Middle,9.0,10.0,0.256274,Not trusted,10.0,8.0,0.308445
India,356000623,46.0,Urban,High,Male,Widowed,Middle,5.0,8.0,0.362710,Trusted,10.0,6.0,0.159512
India,356000624,30.0,Rural,Low,Male,Married,Lower,5.0,8.0,0.116878,Not trusted,10.0,5.0,0.228288
India,356000625,40.0,Rural,Low,Male,Married,Middle,8.0,4.0,0.355050,,7.0,4.0,0.467862
India,356000626,22.0,Rural,Medium,Male,Married,Middle,6.0,9.0,0.108256,,9.0,8.0,0.000000
India,356000627,16.0,Urban,Medium,Male,Married,Higher,6.0,8.0,0.558926,Not trusted,8.0,6.0,0.198115
India,356000628,32.0,Rural,Low,Male,Single,Lower,8.0,6.0,0.254594,Not trusted,10.0,5.0,0.166918
India,356000629,43.0,Rural,,Male,Married,Middle,5.0,7.0,0.337401,Not trusted,10.0,7.0,0.377164
India,356000630,17.0,Rural,Medium,Male,Married,Middle,8.0,8.0,0.373010,Not trusted,10.0,5.0,0.156654
India,356000631,56.0,Rural,Low,Female,Married,Lower,9.0,4.0,0.440145,Not trusted,10.0,3.0,0.415420
India,356000632,17.0,Rural,Medium,Male,Married,Lower,10.0,10.0,0.640096,Not trusted,8.0,10.0,0.101934
India,356000633,21.0,Urban,Medium,Male,Married,Lower,9.0,9.0,0.160466,Not trusted,6.0,9.0,0.294634
India,356000634,24.0,Urban,Low,Male,Single,Middle,5.0,9.0,0.551033,Trusted,8.0,4.0,0.215597
India,356000635,26.0,Urban,Medium,Male,Married,Middle,10.0,9.0,0.179469,Not trusted,10.0,5.0,0.200643
India,356000636,25.0,Urban,Low,Male,Married,Middle,10.0,10.0,0.323884,Not trusted,9.0,5.0,0.145241
India,356000637,32.0,Rural,Low,Male,Married,Middle,3.0,4.0,0.493835,Not trusted,4.0,1.0,0.497734
India,356000638,17.0,Rural,Medium,Male,Married,Higher,1.0,1.0,0.371025,Not trusted,1.0,2.0,0.458638
India,356000639,40.0,Urban,Medium,Male,Married,Lower,4.0,8.0,0.569970,Not trusted,8.0,7.0,0.352659
India,356000640,28.0,Rural,Medium,Male,Married,Higher,8.0,9.0,0.449036,Not trusted,9.0,6.0,0.161963
India,356000641,40.0,Rural,Low,Male,Single,Lower,8.0,6.0,0.292606,Not trusted,10.0,7.0,0.277480
India,356000642,42.0,Urban,Low,Male,Single,Middle,5.0,3.0,0.449988,Trusted,10.0,5.0,0.222604
India,356000643,29.0,Rural,Low,Male,Married,Middle,9.0,10.0,0.242473,Not trusted,8.0,9.0,0.486670
India,356000644,59.0,Urban,High,Male,Married,Lower,6.0,4.0,0.267599,Trusted,10.0,7.0,0.195674
India,356000645,17.0,Rural,Medium,Female,Single,Middle,3.0,8.0,0.330569,Not trusted,8.0,6.0,0.190767
India,356000646,27.0,Rural,Medium,Male,Married,Middle,5.0,7.0,0.435461,Trusted,10.0,6.0,0.174364
India,356000647,28.0,Urban,Medium,Male,Single,Middle,10.0,10.0,0.290624,Not trusted,9.0,4.0,0.053496
India,356000648,33.0,Rural,Medium,Male,Married,Middle,6.0,6.0,0.365675,Not trusted,10.0,3.0,0.118828
India,356000649,28.0,Rural,Low,Female,Widowed,Lower,1.0,3.0,0.438804,Not trusted,10.0,3.0,0.287146
India,356000650,28.0,Rural,Medium,Male,Single,Higher,8.0,9.0,0.265966,Not trusted,10.0,10.0,0.258158
India,356000651,31.0,Rural,Medium,Male,Married,Middle,8.0,10.0,0.519788,Not trusted,10.0,1.0,0.106066
India,356000652,33.0,Rural,Low,Male,Married,Lower,1.0,4.0,0.520945,Not trusted,4.0,4.0,0.655499
India,356000653,16.0,Urban,Medium,Male,Married,Middle,7.0,10.0,0.184268,Not trusted,10.0,3.0,0.266189
India,356000654,44.0,Urban,High,Male,Married,Middle,9.0,6.0,0.297244,Not trusted,7.0,8.0,0.125312
India,356000655,40.0,Rural,High,Female,Widowed,Lower,8.0,4.0,0.264556,Trusted,8.0,9.0,0.361227
India,356000656,32.0,Urban,Low,Male,Married,Middle,8.0,3.0,0.249101,Not trusted,3.0,5.0,0.134767
India,356000657,19.0,Rural,High,Male,Single,Higher,7.0,10.0,0.597926,Trusted,9.0,10.0,0.432142
India,356000658,17.0,Rural,Medium,Female,Living together as married,Middle,10.0,7.0,0.274908,Not trusted,10.0,10.0,0.107101
India,356000659,24.0,Rural,High,Female,Married,Lower,10.0,7.0,0.468407,Not trusted,9.0,6.0,0.586643
India,356000660,17.0,Rural,Low,Male,Single,Middle,6.0,8.0,0.279532,Not trusted,8.0,2.0,0.281792
India,356000661,52.0,Rural,Medium,Male,Single,Middle,2.0,5.0,0.370145,Trusted,6.0,1.0,0.182489
India,356000662,22.0,Rural,Low,Female,Married,Middle,1.0,6.0,0.239837,Not trusted,6.0,1.0,0.319700
India,356000663,17.0,Rural,Medium,Male,Married,Middle,6.0,7.0,0.207076,Not trusted,9.0,1.0,0.418376
India,356000664,50.0,Urban,Low,Female,Single,Lower,8.0,9.0,0.400121,Not trusted,10.0,4.0,0.163534
India,356000665,39.0,Rural,High,Male,Single,Middle,10.0,9.0,0.214923,Not trusted,10.0,6.0,0.270698
India,356000666,37.0,Rural,Medium,Male,Married,Lower,10.0,10.0,0.195068,Trusted,10.0,5.0,0.108404
India,356000667,16.0,Urban,High,Female,Single,Higher,10.0,10.0,0.587577,Not trusted,10.0,8.0,0.227608
India,356000668,44.0,Urban,Low,Female,Living together as married,Lower,6.0,5.0,0.281832,Not trusted,6.0,1.0,0.404693
India,356000669,55.0,Rural,Medium,Female,Married,Lower,9.0,9.0,0.437805,Not trusted,8.0,8.0,0.120040
India,356000670,42.0,Rural,Medium,Male,Widowed,Middle,4.0,7.0,0.375170,Not trusted,2.0,1.0,0.306994
India,356000671,40.0,Urban,High,Male,Married,Middle,4.0,7.0,0.563322,Not trusted,10.0,7.0,0.425894
India,356000672,69.0,Urban,Low,Male,Married,Middle,7.0,4.0,0.342569,Trusted,10.0,1.0,0.081054
India,356000673,53.0,Urban,Medium,Male,Single,Middle,3.0,3.0,0.196059,Not trusted,3.0,2.0,0.212321
India,356000674,19.0,Urban,High,Female,Married,Middle,10.0,8.0,0.393105,Not trusted,7.0,8.0,0.181222
India,356000675,41.0,Urban,Medium,Female,Married,Lower,8.0,8.0,0.615615,Not trusted,8.0,8.0,0.173593
India,356000676,16.0,Urban,Medium,Female,Married,Higher,10.0,3.0,0.536168,Not trusted,9.0,8.0,0.050509
India,356000677,54.0,Urban,High,Male,Single,Middle,9.0,10.0,0.200245,Not trusted,8.0,9.0,0.238980
India,356000678,23.0,Rural,Medium,Male,Married,Middle,6.0,4.0,0.267405,Not trusted,7.0,1.0,0.365479
India,356000679,23.0,Urban,Medium,Male,Single,Middle,7.0,10.0,0.186690,Not trusted,9.0,5.0,0.204284
India,356000680,49.0,Rural,Low,Male,Living together as married,Middle,4.0,6.0,0.230006,Not trusted,8.0,1.0,0.073775
India,356000681,49.0,Urban,Medium,Male,Married,Middle,6.0,10.0,0.245815,Trusted,10.0,7.0,0.106873
India,356000682,49.0,Urban,High,Male,Married,Middle,1.0,2.0,0.236322,Not trusted,6.0,3.0,0.270409
India,356000683,62.0,Rural,Medium,Male,Single,Middle,6.0,7.0,0.224480,Not trusted,6.0,8.0,0.193581
India,356000684,53.0,Urban,High,Male,Married,Middle,10.0,10.0,0.153833,Not trusted,10.0,10.0,0.148550
India,356000685,37.0,Rural,Medium,Female,Living together as married,Middle,4.0,6.0,0.187364,Not trusted,6.0,3.0,0.156276
India,356000686,40.0,Rural,Medium,Female,Single,Lower,3.0,5.0,0.542536,Not trusted,8.0,4.0,0.409670
India,356000687,22.0,Rural,Medium,Male,Married,Lower,10.0,10.0,0.321167,Trusted,10.0,8.0,0.211414
India,356000688,17.0,Urban,Low,Female,Married,Middle,7.0,8.0,0.279052,Not trusted,8.0,6.0,0.200775
India,356000689,16.0,Urban,Low,Female,Widowed,Lower,4.0,1.0,0.386313,Not trusted,8.0,4.0,0.413602
India,356000690,17.0,Rural,Medium,Male,Single,Middle,6.0,6.0,0.671301,Not trusted,10.0,1.0,0.159600
India,356000691,42.0,Urban,Medium,Female,Widowed,Lower,7.0,10.0,0.313910,Not trusted,8.0,7.0,0.261807
India,356000692,56.0,Urban,High,Female,Married,Middle,8.0,4.0,0.185047,Not trusted,10.0,10.0,0.116531
India,356000693,16.0,Rural,High,Male,Married,Middle,3.0,4.0,0.314996,Trusted,10.0,3.0,0.534682
India,356000694,36.0,Rural,High,Female,Married,Higher,8.0,10.0,0.327690,Trusted,10.0,10.0,0.520210
India,356000695,46.0,Rural,Medium,Female,Married,Middle,1.0,1.0,0.542562,Not trusted,3.0,3.0,0.437254
India,356000696,48.0,Rural,High,Male,Widowed,Higher,7.0,9.0,0.584891,Not trusted,7.0,10.0,0.579656
India,356000697,47.0,Urban,Medium,Male,Married,Middle,8.0,9.0,0.323027,Not trusted,7.0,10.0,0.283917
India,356000698,46.0,Rural,Medium,Female,Married,Middle,4.0,1.0,0.397472,Trusted,10.0,2.0,0.380770
India,356000699,22.0,Rural,Medium,Male,Married,Higher,10.0,5.0,0.237895,Not trusted,6.0,6.0,0.294556
India,356000700,17.0,Urban,High,Female,Single,Middle,8.0,9.0,0.175022,Trusted,10.0,8.0,0.258162
India,356000701,43.0,Rural,High,Male,Single,Higher,6.0,4.0,0.448276,Not trusted,10.0,7.0,0.350180
India,356000702,28.0,Urban,Medium,Male,Married,Middle,8.0,4.0,0.403435,Trusted,9.0,7.0,0.536514
India,356000703,20.0,Urban,High,Male,Single,Middle,10.0,10.0,0.290600,Not trusted,10.0,5.0,0.119727
India,356000704,47.0,Urban,Medium,Female,Single,Middle,1.0,2.0,0.484866,Not trusted,2.0,6.0,0.528525
India,356000705,17.0,Urban,Medium,Male,Living together as married,Lower,7.0,8.0,0.264033,Not trusted,10.0,7.0,0.234930
India,356000706,16.0,Urban,High,Female,Married,Higher,6.0,8.0,0.515284,Not trusted,4.0,9.0,0.383155
India,356000707,45.0,Rural,Low,Male,Single,Middle,8.0,10.0,0.178908,Not trusted,9.0,,0.486678
India,356000708,18.0,Rural,Medium,Female,Single,Middle,9.0,10.0,0.246000,Not trusted,3.0,10.0,0.219594
India,356000709,17.0,Urban,Medium,Female,Married,Middle,10.0,7.0,0.727815,Not trusted,10.0,6.0,0.501333
India,356000710,17.0,Rural,Medium,Female,Single,Higher,9.0,5.0,0.563420,Not trusted,7.0,4.0,0.368602
India,356000711,30.0,Rural,Medium,Female,Single,Lower,6.0,8.0,0.607706,Not trusted,10.0,8.0,0.272867
India,356000712,17.0,Rural,Low,Male,Single,Middle,6.0,4.0,0.384691,Not trusted,10.0,4.0,0.361707
India,356000713,43.0,Rural,Low,Male,Single,Middle,1.0,1.0,0.457598,Not trusted,1.0,1.0,0.096999
India,356000714,17.0,Rural,Medium,Female,Living together as married,Middle,8.0,8.0,0.361874,Not trusted,8.0,9.0,0.033583
India,356000715,56.0,Rural,Low,Female,Living together as married,Lower,5.0,9.0,0.207543,Not trusted,6.0,5.0,0.370571
India,356000716,66.0,Urban,High,Male,Widowed,Higher,10.0,7.0,0.630138,Trusted,8.0,10.0,0.246394
India,356000717,16.0,Urban,Medium,Female,Widowed,Higher,10.0,8.0,0.421624,Not trusted,9.0,8.0,0.251824
India,356000718,63.0,Rural,Medium,Female,Single,Middle,10.0,10.0,0.470531,Not trusted,8.0,7.0,0.383385
India,356000719,49.0,Urban,Low,Female,Single,Middle,10.0,8.0,0.390394,Not trusted,5.0,8.0,0.460790
India,356000720,22.0,Rural,High,Male,Married,Middle,6.0,,0.328159,Not trusted,8.0,7.0,0.254376
India,356000721,28.0,Rural,Medium,Male,Single,Middle,5.0,6.0,0.131856,Not trusted,9.0,7.0,0.261430
India,356000722,46.0,Rural,Medium,Male,Single,Lower,5.0,6.0,0.248325,Not trusted,7.0,6.0,0.305332
India,356000723,43.0,Rural,Medium,Female,Married,Middle,7.0,9.0,0.722819,Not trusted,8.0,5.0,0.300439
India,356000724,21.0,Urban,Medium,Female,Married,Middle,6.0,1.0,,Not trusted,6.0,3.0,0.378888
India,356000725,41.0,Rural,High,Male,Single,Higher,10.0,5.0,,Trusted,7.0,10.0,0.627865
India,356000726,57.0,Rural,High,Male,Married,Middle,8.0,5.0,0.254321,Not trusted,9.0,6.0,0.284513
India,356000727,52.0,Rural,Medium,Female,Married,Middle,6.0,8.0,0.462032,Not trusted,10.0,7.0,0.076795
India,356000728,17.0,Rural,Low,Male,Married,Middle,3.0,7.0,0.418189,Not trusted,3.0,7.0,0.474076
India,356000729,19.0,Urban,Low,Male,Married,Lower,10.0,8.0,0.598779,Not trusted,9.0,9.0,0.503854
India,356000730,45.0,Rural,Medium,Male,Widowed,Middle,5.0,5.0,0.367787,Trusted,7.0,8.0,0.315823
India,356000731,58.0,Rural,High,Male,Living together as married,Middle,10.0,10.0,0.509198,Trusted,10.0,10.0,0.107641
India,356000732,41.0,Urban,Low,Female,Married,Middle,3.0,8.0,0.655186,Not trusted,7.0,1.0,0.084721
India,356000733,31.0,Urban,Medium,Female,Living together as married,Higher,8.0,4.0,0.410324,Not trusted,3.0,5.0,0.548686
India,356000734,46.0,Rural,Medium,Male,Married,Lower,7.0,3.0,0.564093,Trusted,9.0,8.0,0.258636
India,356000735,16.0,Urban,Low,Male,Married,Middle,6.0,4.0,0.402988,Not trusted,10.0,1.0,0.258834
India,356000736,28.0,Urban,Medium,Male,Living together as married,Middle,8.0,5.0,0.364824,Not trusted,9.0,5.0,0.472471
India,356000737,16.0,Urban,Medium,Female,Married,Middle,7.0,10.0,0.194445,Trusted,9.0,8.0,0.071723
India,356000738,33.0,Urban,High,Female,Married,Middle,8.0,8.0,0.220947,Not trusted,10.0,10.0,0.313069
India,356000739,19.0,Rural,Medium,Male,Single,Higher,5.0,9.0,0.321161,Not trusted,8.0,3.0,0.048683
India,356000740,35.0,Rural,Medium,Male,Widowed,Higher,10.0,10.0,0.587518,Trusted,10.0,10.0,0.000000
India,356000741,24.0,Rural,,Female,Married,Middle,5.0,10.0,0.296060,Not trusted,8.0,4.0,0.059460
India,356000742,17.0,Rural,Low,Male,Married,Middle,5.0,10.0,0.211960,Not trusted,10.0,7.0,0.170942
India,356000743,27.0,Urban,High,Male,Married,Middle,9.0,8.0,0.246314,Not trusted,10.0,6.0,0.256442
India,356000744,16.0,Rural,Low,Male,Single,Middle,8.0,9.0,0.391367,Not trusted,8.0,7.0,0.272185
India,356000745,24.0,Rural,Medium,Male,Living together as married,Middle,10.0,10.0,0.218482,Not trusted,9.0,9.0,0.122348
India,356000746,58.0,Rural,High,Male,Single,Middle,8.0,10.0,0.496463,Trusted,8.0,7.0,0.130290
